"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 17 23:00:59 CST 2023","Sat Jun 17 23:00:59 CST 2023","107","bms.testcases","test_01_login","TestLogin","","","登录失败（错误用户名、正确密码）","输入错误用户名，正确密码，登录失败"
"passed","Sat Jun 17 23:00:59 CST 2023","Sat Jun 17 23:00:59 CST 2023","168","bms.testcases","test_02_usersync","TestUserSync","","","修改LDAP数据源名称成功","修改数据源名称"
"passed","Sat Jun 17 23:01:03 CST 2023","Sat Jun 17 23:01:04 CST 2023","251","bms.testcases","test_04_user","TestUser","","","搜索自动化测试组织机构下的用户列表-无搜索条件","搜索自动化测试组织机构下的全部用户"
"passed","Sat Jun 17 23:01:01 CST 2023","Sat Jun 17 23:01:01 CST 2023","211","bms.testcases","test_02_usersync","TestUserSync","","","删除数据源配置","成功删除数据源配置"
"passed","Sat Jun 17 23:00:59 CST 2023","Sat Jun 17 23:00:59 CST 2023","69","bms.testcases","test_02_usersync","TestUserSync","","","数据源列表搜索-按数据源名称搜索","输入数据源名称，点击搜索，查看数据源列表"
"passed","Sat Jun 17 23:01:03 CST 2023","Sat Jun 17 23:01:03 CST 2023","137","bms.testcases","test_04_user","TestUser","","","获取用户组信息","获取用户组信息"
"passed","Sat Jun 17 23:00:59 CST 2023","Sat Jun 17 23:00:59 CST 2023","102","bms.testcases","test_02_usersync","TestUserSync","","","测试LADP数据源配置成功","填写正确的LDAP数据源配置，点击测试"
"passed","Sat Jun 17 23:00:59 CST 2023","Sat Jun 17 23:00:59 CST 2023","122","bms.testcases","test_01_login","TestLogin","","","登录成功（正确用户名、密码）","输入正确用户名密码，管理员用户登录统一平台，获取token值"
"passed","Sat Jun 17 23:00:59 CST 2023","Sat Jun 17 23:00:59 CST 2023","89","bms.testcases","test_01_login","TestLogin","","","登录失败（正确用户名、错误密码）","输入正确用户名，错误密码，登录失败"
"passed","Sat Jun 17 23:01:03 CST 2023","Sat Jun 17 23:01:03 CST 2023","184","bms.testcases","test_04_user","TestUser","","","修改用户组名称成功","修改用户组名称成功"
