"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 14 17:46:32 CST 2023","Mon Aug 14 17:46:33 CST 2023","411","testcases","test_cases","TestUserSync","","","自动化测试角色删除","自动化测试角色删除"
"passed","Mon Aug 14 17:45:47 CST 2023","Mon Aug 14 17:45:47 CST 2023","189","testcases","test_cases","TestUserSync","","","数据字典excel解析","数据字典excel解析"
"passed","Mon Aug 14 17:45:50 CST 2023","Mon Aug 14 17:45:50 CST 2023","350","testcases","test_cases","TestUserSync","","","修改模糊关键字规则","输入正确的模糊关键字规则配置，修改模糊关键字规则"
"passed","Mon Aug 14 17:48:01 CST 2023","Mon Aug 14 17:48:01 CST 2023","300","testcases","test_cases","TestUserSync","","","删除职位成功","删除职位成功"
"passed","Mon Aug 14 17:48:20 CST 2023","Mon Aug 14 17:48:21 CST 2023","582","testcases","test_cases","TestUserSync","","","删除单个同步配置","删除单个同步配置"
"passed","Mon Aug 14 17:45:46 CST 2023","Mon Aug 14 17:45:46 CST 2023","295","testcases","test_cases","TestUserSync","","","查询自定义数据字典规则策略","查询自定义数据字典规则策略"
"failed","Mon Aug 14 17:47:07 CST 2023","Mon Aug 14 17:47:07 CST 2023","126","testcases","test_cases","TestUserSync","","","系统配置修改-参数不存在","系统配置修改-参数不存在"
"passed","Mon Aug 14 17:47:47 CST 2023","Mon Aug 14 17:47:47 CST 2023","345","testcases","test_cases","TestUserSync","","","删除自动化测试用户组","删除自动化测试用户组"
"passed","Mon Aug 14 17:46:31 CST 2023","Mon Aug 14 17:46:31 CST 2023","458","testcases","test_cases","TestUserSync","","","自动化测试角色详情查看","自动化测试角色详情查看"
"passed","Mon Aug 14 17:45:51 CST 2023","Mon Aug 14 17:45:51 CST 2023","174","testcases","test_cases","TestUserSync","","","导入自动化测试关键字规则","导入自动化测试关键字规则"
"passed","Mon Aug 14 17:46:33 CST 2023","Mon Aug 14 17:46:34 CST 2023","96","testcases","test_cases","TestUserSync","","","查询集群列表","查询集群列表"
"passed","Mon Aug 14 17:47:13 CST 2023","Mon Aug 14 17:47:13 CST 2023","303","testcases","test_cases","TestUserSync","","","删除syslog信息","删除syslog信息"
"passed","Mon Aug 14 17:45:47 CST 2023","Mon Aug 14 17:45:47 CST 2023","351","testcases","test_cases","TestUserSync","","","导出数据字典规则","导出数据字典规则"
"passed","Mon Aug 14 17:46:26 CST 2023","Mon Aug 14 17:46:27 CST 2023","375","testcases","test_cases","TestUserSync","","","删除文档指纹库","删除文档指纹库"
"passed","Mon Aug 14 17:46:32 CST 2023","Mon Aug 14 17:46:32 CST 2023","170","testcases","test_cases","TestUserSync","","","角色待选菜单列表","角色待选菜单列表"
"passed","Mon Aug 14 17:47:10 CST 2023","Mon Aug 14 17:47:11 CST 2023","1097","testcases","test_cases","TestUserSync","","","查看syslog规则集合-不同筛选条件","查看syslog规则集合-不同筛选条件"
"passed","Mon Aug 14 17:47:51 CST 2023","Mon Aug 14 17:47:51 CST 2023","639","testcases","test_cases","TestUserSync","","","获取用户信息","获取用户信息"
"passed","Mon Aug 14 17:45:43 CST 2023","Mon Aug 14 17:45:43 CST 2023","144","testcases","test_cases","TestUserSync","","","新增告警规则","新增告警规则"
"passed","Mon Aug 14 17:47:08 CST 2023","Mon Aug 14 17:47:08 CST 2023","242","testcases","test_cases","TestUserSync","","","管理员日志模块查询","管理员日志模块查询"
"passed","Mon Aug 14 17:46:34 CST 2023","Mon Aug 14 17:46:34 CST 2023","257","testcases","test_cases","TestUserSync","","","系统配置查询","系统配置查询"
"passed","Mon Aug 14 17:47:13 CST 2023","Mon Aug 14 17:47:14 CST 2023","90","testcases","test_cases","TestUserSync","","","新增用户组-必填字段校验","缺少父用户组id字段，接口请求失败，提示信息正确"
"passed","Mon Aug 14 17:47:48 CST 2023","Mon Aug 14 17:47:49 CST 2023","884","testcases","test_cases","TestUserSync","","","用户列表搜索","用户列表搜索"
"failed","Mon Aug 14 17:48:49 CST 2023","Mon Aug 14 17:48:52 CST 2023","3681","testcases","test_cases","TestUserSync","","","获取同步根组id","获取同步根组id"
"passed","Mon Aug 14 17:45:52 CST 2023","Mon Aug 14 17:45:52 CST 2023","193","testcases","test_cases","TestUserSync","","","新增严重性等级-新增成功","新增严重性等级-新增成功"
"passed","Mon Aug 14 17:46:30 CST 2023","Mon Aug 14 17:46:31 CST 2023","348","testcases","test_cases","TestUserSync","","","角色列表搜索-无搜索条件","不输入搜索条件，点击搜索，查看角色列表"
"passed","Mon Aug 14 17:47:13 CST 2023","Mon Aug 14 17:47:13 CST 2023","262","testcases","test_cases","TestUserSync","","","新增用户组-成功","新增用户组-成功"
"passed","Mon Aug 14 17:47:08 CST 2023","Mon Aug 14 17:47:08 CST 2023","93","testcases","test_cases","TestUserSync","","","管理员审计-获取查询条件","管理员审计-获取查询条件"
"passed","Mon Aug 14 17:46:28 CST 2023","Mon Aug 14 17:46:28 CST 2023","69","testcases","test_cases","TestUserSync","","","MD5模板下载","MD5模板下载"
"passed","Mon Aug 14 17:48:22 CST 2023","Mon Aug 14 17:48:22 CST 2023","655","testcases","test_cases","TestUserSync","","","查询最新同步任务日志","查询最新同步任务日志"
"passed","Mon Aug 14 17:47:10 CST 2023","Mon Aug 14 17:47:10 CST 2023","90","testcases","test_cases","TestUserSync","","","获取syslog查询参数列表","获取syslog查询参数列表"
"passed","Mon Aug 14 17:46:26 CST 2023","Mon Aug 14 17:46:26 CST 2023","119","testcases","test_cases","TestUserSync","","","查找远程服务器文件路径-FTP协议","查找远程服务器文件路径-FTP协议"
"passed","Mon Aug 14 17:48:53 CST 2023","Mon Aug 14 17:48:57 CST 2023","4091","testcases","test_cases","TestUserSync","","","用户推送","用户推送"
"passed","Mon Aug 14 17:46:28 CST 2023","Mon Aug 14 17:46:28 CST 2023","283","testcases","test_cases","TestUserSync","","","MD5导出-单个","MD5导出-单个"
"passed","Mon Aug 14 17:45:49 CST 2023","Mon Aug 14 17:45:50 CST 2023","272","testcases","test_cases","TestUserSync","","","修改正则表达式规则","输入正确的正则表达式规则配置，修改正则表达式规则"
"passed","Mon Aug 14 17:45:48 CST 2023","Mon Aug 14 17:45:49 CST 2023","897","testcases","test_cases","TestUserSync","","","文档规则列表查询","文档规则列表查询"
"passed","Mon Aug 14 17:47:51 CST 2023","Mon Aug 14 17:47:52 CST 2023","719","testcases","test_cases","TestUserSync","","","修改用户姓名成功","修改用户姓名成功"
"passed","Mon Aug 14 17:45:45 CST 2023","Mon Aug 14 17:45:45 CST 2023","432","testcases","test_cases","TestUserSync","","","数据字典列表查询","数据字典列表查询"
"passed","Mon Aug 14 17:45:53 CST 2023","Mon Aug 14 17:45:53 CST 2023","350","testcases","test_cases","TestUserSync","","","严重性等级修改","严重性等级修改"
"failed","Mon Aug 14 17:47:29 CST 2023","Mon Aug 14 17:47:29 CST 2023","127","testcases","test_cases","TestUserSync","","","新增用户组-长度校验","新增用户组，用户组名称超长，新增失败，提示信息正确"
"passed","Mon Aug 14 17:47:45 CST 2023","Mon Aug 14 17:47:45 CST 2023","342","testcases","test_cases","TestUserSync","","","用户组列表搜索-搜索一级组织机构下用户组列表","用户组列表搜索-搜索一级组织机构下用户组列表"
"passed","Mon Aug 14 17:46:32 CST 2023","Mon Aug 14 17:46:32 CST 2023","700","testcases","test_cases","TestUserSync","","","修改角色成功","修改角色成功"
"failed","Mon Aug 14 17:48:17 CST 2023","Mon Aug 14 17:48:18 CST 2023","187","testcases","test_cases","TestUserSync","","","测试数据源配置","测试数据源配置"
"passed","Mon Aug 14 17:45:52 CST 2023","Mon Aug 14 17:45:52 CST 2023","79","testcases","test_cases","TestUserSync","","","新增严重性等级-严重性等级重复","新增严重性等级-严重性等级重复"
"passed","Mon Aug 14 17:45:45 CST 2023","Mon Aug 14 17:45:45 CST 2023","169","testcases","test_cases","TestUserSync","","","新增数据字典","输入正确的数据字典配置，新增数据字典规则"
"passed","Mon Aug 14 17:47:11 CST 2023","Mon Aug 14 17:47:11 CST 2023","304","testcases","test_cases","TestUserSync","","","查看syslog规则详情","查看syslog规则详情"
"passed","Mon Aug 14 17:47:07 CST 2023","Mon Aug 14 17:47:07 CST 2023","325","testcases","test_cases","TestUserSync","","","系统配置修改-修改账号锁定时间-修改成功","系统配置修改-修改账号锁定时间-修改成功"
"passed","Mon Aug 14 17:47:12 CST 2023","Mon Aug 14 17:47:13 CST 2023","505","testcases","test_cases","TestUserSync","","","新增、修改syslog规则名称校验","新增、修改syslog规则名称校验"
"passed","Mon Aug 14 17:45:54 CST 2023","Mon Aug 14 17:45:54 CST 2023","290","testcases","test_cases","TestUserSync","","","新增指纹库-本地上传-挂载","新增指纹库-本地上传-挂载"
"passed","Mon Aug 14 17:46:30 CST 2023","Mon Aug 14 17:46:30 CST 2023","222","testcases","test_cases","TestUserSync","","","删除备份配置","删除备份配置"
"passed","Mon Aug 14 17:45:43 CST 2023","Mon Aug 14 17:45:43 CST 2023","100","testcases","test_cases","TestUserSync","","","查询告警信息","查询告警信息"
"passed","Mon Aug 14 17:48:18 CST 2023","Mon Aug 14 17:48:18 CST 2023","335","testcases","test_cases","TestUserSync","","","根据id查看数据源配置成功","输入正确的数据源id，查看数据源配置"
"passed","Mon Aug 14 17:46:29 CST 2023","Mon Aug 14 17:46:29 CST 2023","88","testcases","test_cases","TestUserSync","","","查询数据库所有备份信息-无筛选条件","查询数据库所有备份信息-无筛选条件"
"passed","Mon Aug 14 17:47:14 CST 2023","Mon Aug 14 17:47:14 CST 2023","73","testcases","test_cases","TestUserSync","","","新增用户组-重名校验","新增用户组，用户组名称已存在，新增失败，提示信息正确"
"passed","Mon Aug 14 17:46:05 CST 2023","Mon Aug 14 17:46:15 CST 2023","10528","testcases","test_cases","TestUserSync","","","修改指纹库-本地上传-挂载","修改指纹库-本地上传-挂载"
"passed","Mon Aug 14 17:45:44 CST 2023","Mon Aug 14 17:45:44 CST 2023","324","testcases","test_cases","TestUserSync","","","修改告警规则","修改告警规则"
"passed","Mon Aug 14 17:48:21 CST 2023","Mon Aug 14 17:48:22 CST 2023","708","testcases","test_cases","TestUserSync","","","查询同步任务列表","查询同步任务列表"
"passed","Mon Aug 14 17:48:19 CST 2023","Mon Aug 14 17:48:20 CST 2023","447","testcases","test_cases","TestUserSync","","","LADP域立即同步","同步LADP数据源"
"passed","Mon Aug 14 17:46:34 CST 2023","Mon Aug 14 17:46:34 CST 2023","222","testcases","test_cases","TestUserSync","","","根据propKey获取对应的propValue-存在的propKey","根据propKey获取对应的propValue-存在的propKey"
"passed","Mon Aug 14 17:47:10 CST 2023","Mon Aug 14 17:47:10 CST 2023","115","testcases","test_cases","TestUserSync","","","添加统一平台审计日志syslog规则","添加统一平台审计日志syslog规则"
"passed","Mon Aug 14 17:47:07 CST 2023","Mon Aug 14 17:47:08 CST 2023","586","testcases","test_cases","TestUserSync","","","系统邮箱验证","系统邮箱验证"
"passed","Mon Aug 14 17:45:54 CST 2023","Mon Aug 14 17:45:54 CST 2023","571","testcases","test_cases","TestUserSync","","","文档指纹库列表查询","文档指纹库列表查询"
"passed","Mon Aug 14 17:47:48 CST 2023","Mon Aug 14 17:47:48 CST 2023","402","testcases","test_cases","TestUserSync","","","新增用户-所属用户组不存在","在自动化测试组下新增用户，所属用户组不存在"
"passed","Mon Aug 14 17:46:27 CST 2023","Mon Aug 14 17:46:28 CST 2023","310","testcases","test_cases","TestUserSync","","","MD5列表查询","MD5列表查询"
"passed","Mon Aug 14 17:48:19 CST 2023","Mon Aug 14 17:48:19 CST 2023","369","testcases","test_cases","TestUserSync","","","同步配置列表搜索-按同步配置名称搜索","输入同步配置名称，点击搜索，查看同步配置列表"
"passed","Mon Aug 14 17:46:27 CST 2023","Mon Aug 14 17:46:27 CST 2023","189","testcases","test_cases","TestUserSync","","","MD5导入-不覆盖","MD5导入-不覆盖"
"passed","Mon Aug 14 17:46:30 CST 2023","Mon Aug 14 17:46:30 CST 2023","181","testcases","test_cases","TestUserSync","","","用户登录","用户登录"
"passed","Mon Aug 14 17:48:22 CST 2023","Mon Aug 14 17:48:22 CST 2023","86","testcases","test_cases","TestUserSync","","","查询近7次的同步状态","查询近7次的同步状态"
"passed","Mon Aug 14 17:47:52 CST 2023","Mon Aug 14 17:47:53 CST 2023","625","testcases","test_cases","TestUserSync","","","自动化测试用户重置密码成功","自动化测试用户重置密码成功"
"passed","Mon Aug 14 17:48:01 CST 2023","Mon Aug 14 17:48:02 CST 2023","302","testcases","test_cases","TestUserSync","","","修改LDAP数据源名称成功","修改LDAP数据源名称成功"
"passed","Mon Aug 14 17:48:19 CST 2023","Mon Aug 14 17:48:19 CST 2023","466","testcases","test_cases","TestUserSync","","","修改同步配置名称成功","修改同步配置名称成功"
"passed","Mon Aug 14 17:46:26 CST 2023","Mon Aug 14 17:46:26 CST 2023","282","testcases","test_cases","TestUserSync","","","查询文档指纹库文件列表","查询文档指纹库文件列表"
"passed","Mon Aug 14 17:45:43 CST 2023","Mon Aug 14 17:45:43 CST 2023","527","testcases","test_cases","TestUserSync","","","LADP域立即同步","同步LADP数据源"
"passed","Mon Aug 14 17:47:13 CST 2023","Mon Aug 14 17:47:13 CST 2023","95","testcases","test_cases","TestUserSync","","","地域列表查询","地域列表查询"
"passed","Mon Aug 14 17:45:45 CST 2023","Mon Aug 14 17:45:45 CST 2023","263","testcases","test_cases","TestUserSync","","","删除告警规则","删除告警规则"
"passed","Mon Aug 14 17:45:52 CST 2023","Mon Aug 14 17:45:52 CST 2023","101","testcases","test_cases","TestUserSync","","","新增严重性等级-严重性等级名称重复","新增严重性等级-严重性等级名称重复"
"passed","Mon Aug 14 17:46:27 CST 2023","Mon Aug 14 17:46:27 CST 2023","264","testcases","test_cases","TestUserSync","","","MD5名称列表查询","MD5名称列表查询"
"passed","Mon Aug 14 17:46:34 CST 2023","Mon Aug 14 17:46:34 CST 2023","246","testcases","test_cases","TestUserSync","","","根据propKey获取对应的propValue-不存在的propKey","根据propKey获取对应的propValue-不存在的propKey"
"passed","Mon Aug 14 17:46:29 CST 2023","Mon Aug 14 17:46:29 CST 2023","478","testcases","test_cases","TestUserSync","","","新增终端日志备份","新增终端日志备份"
"passed","Mon Aug 14 17:48:00 CST 2023","Mon Aug 14 17:48:01 CST 2023","317","testcases","test_cases","TestUserSync","","","修改职位成功","修改职位成功"
"passed","Mon Aug 14 17:45:47 CST 2023","Mon Aug 14 17:45:47 CST 2023","65","testcases","test_cases","TestUserSync","","","数据字典模板下载","数据字典模板下载"
"passed","Mon Aug 14 17:45:43 CST 2023","Mon Aug 14 17:45:44 CST 2023","497","testcases","test_cases","TestUserSync","","","启用停用规则","启用停用规则"
"passed","Mon Aug 14 17:48:01 CST 2023","Mon Aug 14 17:48:01 CST 2023","77","testcases","test_cases","TestUserSync","","","新增LDAP数据源成功","新增LDAP数据源成功"
"passed","Mon Aug 14 17:47:08 CST 2023","Mon Aug 14 17:47:08 CST 2023","150","testcases","test_cases","TestUserSync","","","管理员审计-获取初始化查询条件","管理员审计-获取初始化查询条件"
"passed","Mon Aug 14 17:47:59 CST 2023","Mon Aug 14 17:48:00 CST 2023","858","testcases","test_cases","TestUserSync","","","删除自动化测试管理员","删除自动化测试管理员"
"passed","Mon Aug 14 17:47:46 CST 2023","Mon Aug 14 17:47:47 CST 2023","430","testcases","test_cases","TestUserSync","","","查看一级组织机构下用户组列表","查看一级组织机构下用户组列表"
"passed","Mon Aug 14 17:47:45 CST 2023","Mon Aug 14 17:47:45 CST 2023","242","testcases","test_cases","TestUserSync","","","用户组列表搜索-搜索一级组织机构下特定用户组信息","用户组列表搜索-搜索一级组织机构下特定用户组信息"
"passed","Mon Aug 14 17:47:11 CST 2023","Mon Aug 14 17:47:12 CST 2023","526","testcases","test_cases","TestUserSync","","","启用停用syslog规则","启用停用syslog规则"
"passed","Mon Aug 14 17:46:30 CST 2023","Mon Aug 14 17:46:30 CST 2023","254","testcases","test_cases","TestUserSync","","","新增角色","新增角色"
"passed","Mon Aug 14 17:48:21 CST 2023","Mon Aug 14 17:48:21 CST 2023","283","testcases","test_cases","TestUserSync","","","删除数据源配置","删除数据源配置"
"passed","Mon Aug 14 17:46:29 CST 2023","Mon Aug 14 17:46:29 CST 2023","129","testcases","test_cases","TestUserSync","","","查询所有备份配置-无筛选条件","查询所有备份配置-无筛选条件"
"passed","Mon Aug 14 17:45:45 CST 2023","Mon Aug 14 17:45:46 CST 2023","479","testcases","test_cases","TestUserSync","","","修改数据字典规则","修改数据字典规则"
"passed","Mon Aug 14 17:45:51 CST 2023","Mon Aug 14 17:45:51 CST 2023","329","testcases","test_cases","TestUserSync","","","导出自动化测试规则","导出自动化测试规则"
"passed","Mon Aug 14 17:45:44 CST 2023","Mon Aug 14 17:45:45 CST 2023","339","testcases","test_cases","TestUserSync","","","查询监控报警规则","查询监控报警规则"
"passed","Mon Aug 14 17:47:53 CST 2023","Mon Aug 14 17:47:54 CST 2023","624","testcases","test_cases","TestUserSync","","","批量删除自动化测试用户","批量删除自动化测试用户"
"passed","Mon Aug 14 17:45:46 CST 2023","Mon Aug 14 17:45:47 CST 2023","587","testcases","test_cases","TestUserSync","","","导出数据字典规则核查","导出数据字典规则核查"
"passed","Mon Aug 14 17:45:53 CST 2023","Mon Aug 14 17:45:53 CST 2023","258","testcases","test_cases","TestUserSync","","","删除自定义严重性等级","删除自定义严重性等级"
"passed","Mon Aug 14 17:46:29 CST 2023","Mon Aug 14 17:46:29 CST 2023","68","testcases","test_cases","TestUserSync","","","查询所有备份配置-按照时间段筛选","查询所有备份配置-按照时间段筛选"
"passed","Mon Aug 14 17:46:28 CST 2023","Mon Aug 14 17:46:28 CST 2023","308","testcases","test_cases","TestUserSync","","","MD5删除","MD5删除"
"passed","Mon Aug 14 17:47:08 CST 2023","Mon Aug 14 17:47:09 CST 2023","958","testcases","test_cases","TestUserSync","","","管理员日志查看","管理员日志查看"
"passed","Mon Aug 14 17:47:55 CST 2023","Mon Aug 14 17:47:56 CST 2023","1031","testcases","test_cases","TestUserSync","","","管理员列表查询","管理员列表查询"
"passed","Mon Aug 14 17:45:50 CST 2023","Mon Aug 14 17:45:51 CST 2023","456","testcases","test_cases","TestUserSync","","","文档规则导出数据核查","文档规则导出数据核查"
"passed","Mon Aug 14 17:48:00 CST 2023","Mon Aug 14 17:48:00 CST 2023","106","testcases","test_cases","TestUserSync","","","新增职位成功","新增职位成功"
"passed","Mon Aug 14 17:46:30 CST 2023","Mon Aug 14 17:46:30 CST 2023","166","testcases","test_cases","TestUserSync","","","修改备份配置","修改备份配置"
"passed","Mon Aug 14 17:46:29 CST 2023","Mon Aug 14 17:46:30 CST 2023","115","testcases","test_cases","TestUserSync","","","按name_database查询备份","按name_database查询备份"
"passed","Mon Aug 14 17:48:19 CST 2023","Mon Aug 14 17:48:19 CST 2023","67","testcases","test_cases","TestUserSync","","","查询所有同步配置","查询所有同步配置"
"passed","Mon Aug 14 17:47:10 CST 2023","Mon Aug 14 17:47:10 CST 2023","172","testcases","test_cases","TestUserSync","","","获取统一平台-审计日志syslog字段列表","获取统一平台-审计日志syslog字段列表"
"passed","Mon Aug 14 17:47:46 CST 2023","Mon Aug 14 17:47:46 CST 2023","533","testcases","test_cases","TestUserSync","","","修改用户组名称成功","修改用户组名称成功"
"passed","Mon Aug 14 17:45:53 CST 2023","Mon Aug 14 17:45:53 CST 2023","149","testcases","test_cases","TestUserSync","","","指纹库新增界面的文件类型查询","指纹库新增界面的文件类型查询"
"passed","Mon Aug 14 17:45:47 CST 2023","Mon Aug 14 17:45:48 CST 2023","323","testcases","test_cases","TestUserSync","","","删除自动化测试数据字典规则","删除自动化测试数据字典规则"
"passed","Mon Aug 14 17:45:48 CST 2023","Mon Aug 14 17:45:48 CST 2023","89","testcases","test_cases","TestUserSync","","","新增模糊关键字规则","新增模糊关键字规则"
"passed","Mon Aug 14 17:45:51 CST 2023","Mon Aug 14 17:45:52 CST 2023","381","testcases","test_cases","TestUserSync","","","校验正则表达式是否重复","校验正则表达式是否重复"
"passed","Mon Aug 14 17:45:52 CST 2023","Mon Aug 14 17:45:53 CST 2023","241","testcases","test_cases","TestUserSync","","","严重性等级列表查询","严重性等级列表查询"
"passed","Mon Aug 14 17:46:33 CST 2023","Mon Aug 14 17:46:33 CST 2023","641","testcases","test_cases","TestUserSync","","","查询服务器列表","查询服务器列表"
"passed","Mon Aug 14 17:47:49 CST 2023","Mon Aug 14 17:47:50 CST 2023","639","testcases","test_cases","TestUserSync","","","用户列表搜索","用户列表搜索"
"passed","Mon Aug 14 17:45:48 CST 2023","Mon Aug 14 17:45:48 CST 2023","120","testcases","test_cases","TestUserSync","","","新增关键字规则","新增关键字规则"
"passed","Mon Aug 14 17:46:27 CST 2023","Mon Aug 14 17:46:27 CST 2023","237","testcases","test_cases","TestUserSync","","","MD5导入-覆盖","MD5导入-覆盖"
"passed","Mon Aug 14 17:48:01 CST 2023","Mon Aug 14 17:48:01 CST 2023","190","testcases","test_cases","TestUserSync","","","数据源列表搜索-无搜索条件","数据源列表搜索-无搜索条件"
"passed","Mon Aug 14 17:47:54 CST 2023","Mon Aug 14 17:47:55 CST 2023","753","testcases","test_cases","TestUserSync","","","创建自动化测试超级管理员","创建自动化测试超级管理员，管辖范围为自己所属组"
"passed","Mon Aug 14 17:46:28 CST 2023","Mon Aug 14 17:46:29 CST 2023","125","testcases","test_cases","TestUserSync","","","查询数据库列表","查询数据库列表"
