"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 26 14:25:35 CST 2023","Mon Jun 26 14:25:35 CST 2023","54","bms.testcases","test_17_logbackup","TestLogBackup","","","查询数据库列表","查询数据库列表"
"passed","Mon Jun 26 14:25:00 CST 2023","Mon Jun 26 14:25:00 CST 2023","146","bms.testcases","test_04_user","TestUser","","","获取用户组信息","获取用户组信息"
"passed","Mon Jun 26 14:25:32 CST 2023","Mon Jun 26 14:25:32 CST 2023","129","bms.testcases","test_14_alarmrules","TestAlarmRules","","","停用告警规则","停用告警规则"
"passed","Mon Jun 26 14:25:04 CST 2023","Mon Jun 26 14:25:04 CST 2023","311","bms.testcases","test_07_role","TestRole","","","修改角色成功","修改角色名称"
"passed","Mon Jun 26 14:24:41 CST 2023","Mon Jun 26 14:24:41 CST 2023","140","bms.testcases","test_02_usersync","TestUserSync","","","根据id查看数据源配置成功","输入正确的数据源id，查看数据源配置"
"passed","Mon Jun 26 14:25:10 CST 2023","Mon Jun 26 14:25:10 CST 2023","65","bms.testcases","test_11_docFinger","TestDocFinger","","","获取全部文件类型","获取全部文件类型"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","82","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据时间格式筛选","查看syslog规则集合-根据时间格式筛选"
"passed","Mon Jun 26 14:25:31 CST 2023","Mon Jun 26 14:25:31 CST 2023","58","bms.testcases","test_14_alarmrules","TestAlarmRules","","","查询监控报警规则列表-根据告警规则名称筛选","查询监控报警规则列表-根据告警规则名称筛选"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","134","bms.testcases","test_16_syslogrule","TestSysLogRule","","","获取统一平台-审计日志syslog字段列表","获取统一平台-审计日志syslog字段列表"
"passed","Mon Jun 26 14:25:29 CST 2023","Mon Jun 26 14:25:29 CST 2023","132","bms.testcases","test_13_sysloginfo","TestSysLogInfo","","","管理员审计-无筛选条件","管理员审计-无筛选条件"
"passed","Mon Jun 26 14:25:27 CST 2023","Mon Jun 26 14:25:27 CST 2023","84","bms.testcases","test_11_docFinger","TestDocFinger","","","查找远程服务器文件路径-FTP协议","查找远程服务器文件路径-FTP协议"
"passed","Mon Jun 26 14:25:11 CST 2023","Mon Jun 26 14:25:11 CST 2023","64","bms.testcases","test_11_docFinger","TestDocFinger","","","文档指纹库列表查询-根据使用状态筛选","文档指纹库列表查询-根据使用状态筛选"
"passed","Mon Jun 26 14:25:07 CST 2023","Mon Jun 26 14:25:07 CST 2023","132","bms.testcases","test_09_datadictionary","TestDataDictionary","","","修改数据字典规则","输入正确的数据字典规则配置，修改数据字典规则"
"passed","Mon Jun 26 14:25:35 CST 2023","Mon Jun 26 14:25:35 CST 2023","135","bms.testcases","test_16_syslogrule","TestSysLogRule","","","删除syslog信息","删除syslog信息"
"passed","Mon Jun 26 14:25:10 CST 2023","Mon Jun 26 14:25:10 CST 2023","59","bms.testcases","test_11_docFinger","TestDocFinger","","","获取json文件类型","获取json文件类型"
"passed","Mon Jun 26 14:25:37 CST 2023","Mon Jun 26 14:25:37 CST 2023","267","bms.testcases","test_19_sysconfig","TestSysConfig","","","系统配置修改-修改账号锁定时间-修改成功","系统配置修改-修改账号锁定时间-修改成功"
"passed","Mon Jun 26 14:25:35 CST 2023","Mon Jun 26 14:25:35 CST 2023","55","bms.testcases","test_17_logbackup","TestLogBackup","","","按name_database查询备份","按name_database查询备份"
"passed","Mon Jun 26 14:25:10 CST 2023","Mon Jun 26 14:25:10 CST 2023","149","bms.testcases","test_11_docFinger","TestDocFinger","","","新增指纹库-服务器导入-挂载","新增指纹库-服务器导入-挂载"
"passed","Mon Jun 26 14:25:34 CST 2023","Mon Jun 26 14:25:34 CST 2023","76","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据协议类型筛选","查看syslog规则集合-根据协议类型筛选"
"passed","Mon Jun 26 14:25:06 CST 2023","Mon Jun 26 14:25:06 CST 2023","168","bms.testcases","test_08_docrule","TestDocRule","","","删除自动化测试规则","删除自动化测试规则"
"passed","Mon Jun 26 14:25:36 CST 2023","Mon Jun 26 14:25:36 CST 2023","128","bms.testcases","test_17_logbackup","TestLogBackup","","","删除备份配置","删除备份配置"
"passed","Mon Jun 26 14:25:10 CST 2023","Mon Jun 26 14:25:10 CST 2023","280","bms.testcases","test_10_docmd5","TestDocMd5","","","MD5删除","MD5删除"
"passed","Mon Jun 26 14:24:41 CST 2023","Mon Jun 26 14:24:41 CST 2023","72","bms.testcases","test_02_usersync","TestUserSync","","","同步配置列表搜索-无搜索条件","不输入搜索条件，点击搜索，查看数据源列表"
"passed","Mon Jun 26 14:25:02 CST 2023","Mon Jun 26 14:25:03 CST 2023","77","bms.testcases","test_06_useradmin","TestUserAdmin","","","管理员列表搜索-按登录名、角色名组合搜索","输入登录名、组合名搜索条件，点击搜索，查看管理员列表"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","71","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据syslog类型筛选","查看syslog规则集合-根据syslog类型筛选"
"passed","Mon Jun 26 14:24:42 CST 2023","Mon Jun 26 14:24:42 CST 2023","212","bms.testcases","test_02_usersync","TestUserSync","","","修改同步配置名称成功","修改同步配置名称"
"passed","Mon Jun 26 14:25:29 CST 2023","Mon Jun 26 14:25:29 CST 2023","101","bms.testcases","test_13_sysloginfo","TestSysLogInfo","","","管理员审计-根据时间筛选","管理员审计-根据时间筛选"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","61","bms.testcases","test_16_syslogrule","TestSysLogRule","","","获取所有可用于syslog的元数据字段信息","获取所有可用于syslog的元数据字段信息"
"passed","Mon Jun 26 14:24:41 CST 2023","Mon Jun 26 14:24:41 CST 2023","87","bms.testcases","test_01_login","TestLogin","","","登录失败（错误用户名、正确密码）","输入错误用户名，正确密码，登录失败"
"passed","Mon Jun 26 14:25:30 CST 2023","Mon Jun 26 14:25:30 CST 2023","603","bms.testcases","test_13_sysloginfo","TestSysLogInfo","","","管理员审计-根据系统标识、一级菜单、二级菜单筛选","管理员审计-根据系统标识、一级菜单筛选"
"passed","Mon Jun 26 14:25:28 CST 2023","Mon Jun 26 14:25:28 CST 2023","74","bms.testcases","test_12_dlpSeverityLevel","TestDlpSeverityLevel","","","严重性等级列表查询-根据等级名称筛选","严重性等级列表查询-根据等级名称筛选"
"passed","Mon Jun 26 14:25:31 CST 2023","Mon Jun 26 14:25:31 CST 2023","62","bms.testcases","test_14_alarmrules","TestAlarmRules","","","查询监控报警规则列表-根据规则状态筛选","查询监控报警规则列表-根据规则状态筛选"
"passed","Mon Jun 26 14:25:01 CST 2023","Mon Jun 26 14:25:01 CST 2023","230","bms.testcases","test_04_user","TestUser","","","导出自动化测试用户数据","导出自动化测试用户数据"
"passed","Mon Jun 26 14:24:41 CST 2023","Mon Jun 26 14:24:41 CST 2023","70","bms.testcases","test_02_usersync","TestUserSync","","","数据源列表搜索-无搜索条件","不输入搜索条件，点击搜索，查看数据源列表"
"passed","Mon Jun 26 14:24:59 CST 2023","Mon Jun 26 14:24:59 CST 2023","82","bms.testcases","test_04_user","TestUser","","","地域列表查询","地域列表查询"
"passed","Mon Jun 26 14:25:35 CST 2023","Mon Jun 26 14:25:35 CST 2023","192","bms.testcases","test_16_syslogrule","TestSysLogRule","","","校验syslog规则名称-修改规则时校验-规则名称修改-规则名称不存在","校验syslog规则名称-修改规则时校验-规则名称修改-规则名称不存在"
"passed","Mon Jun 26 14:24:42 CST 2023","Mon Jun 26 14:24:42 CST 2023","141","bms.testcases","test_02_usersync","TestUserSync","","","删除单个同步配置","删除一个同步配置"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","63","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据字符编码筛选","查看syslog规则集合-根据字符编码筛选"
"passed","Mon Jun 26 14:25:36 CST 2023","Mon Jun 26 14:25:36 CST 2023","75","bms.testcases","test_18_alarminfo","TestAlarmInfo","","","查询集群列表","查询集群列表"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","63","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据规则名称筛选","查看syslog规则集合-根据规则名称筛选"
"passed","Mon Jun 26 14:25:07 CST 2023","Mon Jun 26 14:25:07 CST 2023","143","bms.testcases","test_09_datadictionary","TestDataDictionary","","","导出自动化测试数据字典规则核查","导出自动化测试数据字典规则核查"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:34 CST 2023","57","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据日志前缀筛选","查看syslog规则集合-根据日志前缀筛选"
"passed","Mon Jun 26 14:24:41 CST 2023","Mon Jun 26 14:24:42 CST 2023","69","bms.testcases","test_02_usersync","TestUserSync","","","同步配置列表搜索-按同步配置名称搜索","输入同步配置名称，点击搜索，查看同步配置列表"
"passed","Mon Jun 26 14:24:41 CST 2023","Mon Jun 26 14:24:41 CST 2023","141","bms.testcases","test_02_usersync","TestUserSync","","","新增同步配置成功","输入正确的同步配置项，新增成功"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","111","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据syslog等级筛选","查看syslog规则集合-根据syslog等级筛选"
"passed","Mon Jun 26 14:25:31 CST 2023","Mon Jun 26 14:25:31 CST 2023","71","bms.testcases","test_14_alarmrules","TestAlarmRules","","","新增告警规则","输入正确的告警规则配置，新增告警规则"
"passed","Mon Jun 26 14:25:35 CST 2023","Mon Jun 26 14:25:35 CST 2023","69","bms.testcases","test_17_logbackup","TestLogBackup","","","查询数据库所有备份信息-无筛选条件","查询数据库所有备份信息-无筛选条件"
"passed","Mon Jun 26 14:24:42 CST 2023","Mon Jun 26 14:24:42 CST 2023","59","bms.testcases","test_02_usersync","TestUserSync","","","查询所有同步配置","查询所有同步配置"
"passed","Mon Jun 26 14:25:09 CST 2023","Mon Jun 26 14:25:09 CST 2023","59","bms.testcases","test_10_docmd5","TestDocMd5","","","MD5导入不覆盖","MD5导入不覆盖"
"passed","Mon Jun 26 14:25:05 CST 2023","Mon Jun 26 14:25:05 CST 2023","152","bms.testcases","test_08_docrule","TestDocRule","","","修改模糊关键字规则名称","输入正确的模糊关键字规则配置，修改模糊关键字规则"
"passed","Mon Jun 26 14:25:06 CST 2023","Mon Jun 26 14:25:06 CST 2023","88","bms.testcases","test_08_docrule","TestDocRule","","","导入自动化测试关键字规则","导入自动化测试关键字规则"
"passed","Mon Jun 26 14:25:00 CST 2023","Mon Jun 26 14:25:00 CST 2023","149","bms.testcases","test_04_user","TestUser","","","修改用户组名称成功","修改用户组名称成功"
"passed","Mon Jun 26 14:25:09 CST 2023","Mon Jun 26 14:25:09 CST 2023","144","bms.testcases","test_100_delete","TestDelete","","","删除自动化测试用户组","删除自动化测试用户组"
"passed","Mon Jun 26 14:24:59 CST 2023","Mon Jun 26 14:24:59 CST 2023","87","bms.testcases","test_03_syncManage","TestUserSyncManage","","","同步用户列表状态查询","同步用户列表状态查询"
"passed","Mon Jun 26 14:25:34 CST 2023","Mon Jun 26 14:25:34 CST 2023","60","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-根据规则状态筛选","查看syslog规则集合-根据规则状态筛选"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","72","bms.testcases","test_16_syslogrule","TestSysLogRule","","","添加统一平台审计日志syslog规则","添加统一平台审计日志syslog规则"
"passed","Mon Jun 26 14:25:31 CST 2023","Mon Jun 26 14:25:31 CST 2023","68","bms.testcases","test_14_alarmrules","TestAlarmRules","","","查询监控报警规则列表-无筛选条件","查询监控报警规则列表-无筛选条件"
"passed","Mon Jun 26 14:25:28 CST 2023","Mon Jun 26 14:25:29 CST 2023","74","bms.testcases","test_13_sysloginfo","TestSysLogInfo","","","管理员审计-获取查询条件","管理员审计-获取查询条件"
"passed","Mon Jun 26 14:25:10 CST 2023","Mon Jun 26 14:25:10 CST 2023","141","bms.testcases","test_10_docmd5","TestDocMd5","","","MD5导出-多个","MD5导出-多个"
"passed","Mon Jun 26 14:25:00 CST 2023","Mon Jun 26 14:25:00 CST 2023","137","bms.testcases","test_04_user","TestUser","","","搜索自动化测试组织机构下的用户列表-无搜索条件","搜索自动化测试组织机构下的全部用户"
"passed","Mon Jun 26 14:25:00 CST 2023","Mon Jun 26 14:25:01 CST 2023","156","bms.testcases","test_04_user","TestUser","","","搜索自动化测试组织机构下的用户列表-根据账号名称条件","根据账号名称搜索条件搜索自动化测试组织机构下的用户列表"
"passed","Mon Jun 26 14:25:34 CST 2023","Mon Jun 26 14:25:34 CST 2023","151","bms.testcases","test_16_syslogrule","TestSysLogRule","","","添加统一平台审计日志syslog规则","添加统一平台审计日志syslog规则"
"passed","Mon Jun 26 14:25:04 CST 2023","Mon Jun 26 14:25:04 CST 2023","64","bms.testcases","test_08_docrule","TestDocRule","","","文档规则列表查询-根据规则名称查询","输入规则名称搜索条件，查看文档规则列表"
"passed","Mon Jun 26 14:25:27 CST 2023","Mon Jun 26 14:25:27 CST 2023","67","bms.testcases","test_11_docFinger","TestDocFinger","","","测试连通性-FTP协议","测试连通性-FTP协议"
"passed","Mon Jun 26 14:24:59 CST 2023","Mon Jun 26 14:24:59 CST 2023","449","bms.testcases","test_03_syncManage","TestUserSyncManage","","","用户推送","用户推送"
"passed","Mon Jun 26 14:25:10 CST 2023","Mon Jun 26 14:25:10 CST 2023","60","bms.testcases","test_10_docmd5","TestDocMd5","","","MD5模板下载","MD5模板下载"
"passed","Mon Jun 26 14:25:04 CST 2023","Mon Jun 26 14:25:04 CST 2023","89","bms.testcases","test_07_role","TestRole","","","角色待选菜单列表","角色待选菜单列表"
"passed","Mon Jun 26 14:25:37 CST 2023","Mon Jun 26 14:25:37 CST 2023","76","bms.testcases","test_20_sysemailconfig","TestSysEmailConfig","","","系统邮箱验证","系统邮箱验证"
"passed","Mon Jun 26 14:25:36 CST 2023","Mon Jun 26 14:25:36 CST 2023","149","bms.testcases","test_19_sysconfig","TestSysConfig","","","系统配置查询","系统配置查询"
"passed","Mon Jun 26 14:25:00 CST 2023","Mon Jun 26 14:25:00 CST 2023","142","bms.testcases","test_04_user","TestUser","","","自建用户组新增普通职员用户成功","在自动化测试组下新增用户，职位为普通用户"
"passed","Mon Jun 26 14:25:07 CST 2023","Mon Jun 26 14:25:07 CST 2023","64","bms.testcases","test_09_datadictionary","TestDataDictionary","","","数据字典列表查询-根据规则来源查询","输入规则来源搜索条件，查看数据字典列表"
"passed","Mon Jun 26 14:25:07 CST 2023","Mon Jun 26 14:25:07 CST 2023","66","bms.testcases","test_09_datadictionary","TestDataDictionary","","","数据字典列表查询-根据规则名称、规则来源查询数据字典规则","输入规则名称、规则来源搜索条件，查看数据字典规则列表"
"passed","Mon Jun 26 14:25:34 CST 2023","Mon Jun 26 14:25:34 CST 2023","150","bms.testcases","test_16_syslogrule","TestSysLogRule","","","启用syslog规则-规则为停用状态","启用syslog规则-规则为停用状态"
"passed","Mon Jun 26 14:25:01 CST 2023","Mon Jun 26 14:25:01 CST 2023","151","bms.testcases","test_04_user","TestUser","","","搜索自动化测试组织机构下的用户列表-根据姓名条件","根据姓名搜索条件搜索自动化测试组织机构下的用户列表"
"passed","Mon Jun 26 14:25:02 CST 2023","Mon Jun 26 14:25:02 CST 2023","57","bms.testcases","test_05_userrole","TestUserRole","","","职位列表搜索-无搜索条件","不输入搜索条件，点击搜索，查看职位列表"
"passed","Mon Jun 26 14:25:28 CST 2023","Mon Jun 26 14:25:28 CST 2023","82","bms.testcases","test_12_dlpSeverityLevel","TestDlpSeverityLevel","","","新增严重性等级-等级名称重复","输入已有的严重性等级名称，新增严重性等级"
"passed","Mon Jun 26 14:25:28 CST 2023","Mon Jun 26 14:25:28 CST 2023","57","bms.testcases","test_12_dlpSeverityLevel","TestDlpSeverityLevel","","","严重性等级列表查询-无筛选条件","严重性等级列表查询-无筛选条件"
"passed","Mon Jun 26 14:25:05 CST 2023","Mon Jun 26 14:25:05 CST 2023","153","bms.testcases","test_08_docrule","TestDocRule","","","修改关键字规则名称","输入正确的关键字规则配置，修改关键字规则"
"passed","Mon Jun 26 14:25:06 CST 2023","Mon Jun 26 14:25:06 CST 2023","56","bms.testcases","test_08_docrule","TestDocRule","","","校验正则表达式是否重复-不重复","校验正则表达式是否重复-不重复"
"passed","Mon Jun 26 14:25:28 CST 2023","Mon Jun 26 14:25:28 CST 2023","66","bms.testcases","test_13_sysloginfo","TestSysLogInfo","","","管理员审计-获取初始化查询条件","管理员审计-获取初始化查询条件"
"passed","Mon Jun 26 14:24:59 CST 2023","Mon Jun 26 14:24:59 CST 2023","63","bms.testcases","test_04_user","TestUser","","","新增用户组成功","新增默认组下级组织机构"
"passed","Mon Jun 26 14:25:04 CST 2023","Mon Jun 26 14:25:04 CST 2023","69","bms.testcases","test_08_docrule","TestDocRule","","","新增模糊关键字规则","输入正确的模糊关键字配置，新增模糊关键字规则"
"passed","Mon Jun 26 14:25:11 CST 2023","Mon Jun 26 14:25:11 CST 2023","73","bms.testcases","test_11_docFinger","TestDocFinger","","","文档指纹库列表查询-根据指纹计算状态筛选","文档指纹库列表查询-根据指纹计算状态筛选"
"passed","Mon Jun 26 14:25:03 CST 2023","Mon Jun 26 14:25:03 CST 2023","63","bms.testcases","test_07_role","TestRole","","","角色列表搜索-无搜索条件","不输入搜索条件，点击搜索，查看角色列表"
"passed","Mon Jun 26 14:25:04 CST 2023","Mon Jun 26 14:25:04 CST 2023","92","bms.testcases","test_08_docrule","TestDocRule","","","新增关键字规则","输入正确的关键字规则配置，新增关键字规则"
"passed","Mon Jun 26 14:25:05 CST 2023","Mon Jun 26 14:25:06 CST 2023","136","bms.testcases","test_08_docrule","TestDocRule","","","导出自动化测试规则核查","导出自动化测试规则核查"
"passed","Mon Jun 26 14:24:59 CST 2023","Mon Jun 26 14:25:00 CST 2023","64","bms.testcases","test_04_user","TestUser","","","搜索一级组织机构下用户组列表","搜索一级组织机构下用户组列表"
"passed","Mon Jun 26 14:25:28 CST 2023","Mon Jun 26 14:25:28 CST 2023","208","bms.testcases","test_12_dlpSeverityLevel","TestDlpSeverityLevel","","","删除严重性等级","删除严重性等级"
"passed","Mon Jun 26 14:25:35 CST 2023","Mon Jun 26 14:25:35 CST 2023","71","bms.testcases","test_17_logbackup","TestLogBackup","","","查询所有备份配置-无筛选条件","查询所有备份配置-无筛选条件"
"passed","Mon Jun 26 14:25:00 CST 2023","Mon Jun 26 14:25:00 CST 2023","157","bms.testcases","test_04_user","TestUser","","","自建用户组新增用户成功","在自动化测试组下新增用户"
"passed","Mon Jun 26 14:25:01 CST 2023","Mon Jun 26 14:25:02 CST 2023","228","bms.testcases","test_04_user","TestUser","","","自动化测试用户重置密码成功","自动化测试用户重置密码成功"
"passed","Mon Jun 26 14:25:04 CST 2023","Mon Jun 26 14:25:04 CST 2023","67","bms.testcases","test_08_docrule","TestDocRule","","","新增正则规则","输入正确的正则规则配置，新增正则规则"
"passed","Mon Jun 26 14:25:09 CST 2023","Mon Jun 26 14:25:09 CST 2023","150","bms.testcases","test_10_docmd5","TestDocMd5","","","MD5导入覆盖","MD5导入覆盖"
"passed","Mon Jun 26 14:25:36 CST 2023","Mon Jun 26 14:25:36 CST 2023","250","bms.testcases","test_19_sysconfig","TestSysConfig","","","根据propKey获取对应的propValue-存在的propKey","根据propKey获取对应的propValue-存在的propKey"
"passed","Mon Jun 26 14:25:10 CST 2023","Mon Jun 26 14:25:11 CST 2023","153","bms.testcases","test_11_docFinger","TestDocFinger","","","新增指纹库-本地上传-挂载","新增指纹库-本地上传-挂载"
"passed","Mon Jun 26 14:25:09 CST 2023","Mon Jun 26 14:25:09 CST 2023","137","bms.testcases","test_100_delete","TestDelete","","","删除职位成功","删除职位"
"passed","Mon Jun 26 14:25:30 CST 2023","Mon Jun 26 14:25:31 CST 2023","580","bms.testcases","test_13_sysloginfo","TestSysLogInfo","","","管理员审计-根据系统标识、一级菜单、二级菜单、操作类型筛选","管理员审计-根据系统标识、一级菜单筛选"
"passed","Mon Jun 26 14:25:27 CST 2023","Mon Jun 26 14:25:27 CST 2023","136","bms.testcases","test_11_docFinger","TestDocFinger","","","查询文档指纹库文件列表","查询文档指纹库文件列表"
"passed","Mon Jun 26 14:25:33 CST 2023","Mon Jun 26 14:25:33 CST 2023","81","bms.testcases","test_16_syslogrule","TestSysLogRule","","","查看syslog规则集合-无筛选条件","查看syslog规则集合-无筛选条件"
